OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Genus_2	Species
31c59199f702e2c3e483910530835e57	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Nesterenkonia	s__Nesterenkonia	flava
66623a557f46a46b72097d6ef30f3a92	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Nesterenkonia		
45d658189f16d510c22ab673a8560b12	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Nesterenkonia		
f08bc9ea6c7d7673083094dc8869082a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Enterobacteriaceae_A			
f54f93cc22eb3d1669bd9da880ecaaa1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Wolbachia	s__Wolbachia	pipientis_A_550540
0d5c5415cd1fbc2a8e34cc6ba3fc2098	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Flaviflexus		
8b1e3cd82befd06c8083e7f83611541f	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae	g__Ornithinibacillus_287146		
313f44f0241a68222978f47817e4b9ca	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616050	f__Wenzhouxiangellaceae	g__Wenzhouxiangella		
345bf44190e14225305355a5d23e3880	d__Bacteria							
857a4f52a34a626b4defe234de0ed8e5	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Lachnospirales	f__	g__	s__	
854397be0a8f809e91465a8a58cb847f	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Lachnospirales	f__Lachnospiraceae	g__Ruminococcus_B	s__	
f520694300b527d0a312a723b6b2a842	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Lachnospirales	f__Lachnospiraceae	g__Blautia_A_141780		
71f202adcf78ffbfa47a65e2aad9207a	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Lachnospirales	f__Lachnospiraceae	g__Blautia_A_141780		
33fffec3aabbe61f58bf9ebaf70969a5	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Nesterenkonia		
880204a5cb1d8b0925a0294bb6633058	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Lachnospirales	f__Lachnospiraceae			
6f3cff5b5e454e39c92f3fc4b538b938	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Lachnospirales	f__Lachnospiraceae	g__Ruminococcus_B	s__	
35a5a1822ddcf1bd9fe9c79b82fada52	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Lachnospirales	f__Lachnospiraceae	g__Ruminococcus_B	s__	
e738ef4399e609081c7102d3c096c4f3	d__Bacteria	p__Proteobacteria						
29b2bf51bfaf53bbf9b7fb619a400873	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae	g__Paraliobacillus_A_287874	s__Paraliobacillus_A_287874	ryukyuensis
fe0fe1277387449118b623ac33df474b	d__Bacteria							
15b0db74e4e9e6606e06e922531b51e9	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae	g__Ornithinibacillus_287146		
4be848a61b1a2d774b6d0105ae591813	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__	g__	s__	
c42a9dea94eb11e0283d401474cedb26	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_B_302584				
608f73388124cda6e4d22f39c32513b3	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae			
4a24267c134e9ca995065e6f7b2f7768	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae	g__Ornithinibacillus_287146		
00503414b7aa5efe4287755a64a02966	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae	g__Ornithinibacillus_287146		
401399696f400fe5be92c83ef4f4777c	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_B_302584				
1e6391eaf3c1cc0bf4c12e18a8275c87	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae			
8471a061f0f8d94ca3614e2e6984f095	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Rothia	s__Rothia	amarae
4bfd9a0e37b190facca9fa9651e4b705	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella		
c2034e9ca7b20b8345c242d9bae52a03	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Olegusella	s__Olegusella	massiliensis
33d39a8afeec33a214b20e1fc0c900d6	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Sporosarcina		
68b58af53d5acaf8066f0502a9fdd770	d__Bacteria	p__Firmicutes_D	c__Bacilli					
a9db67d218f78204f38dcb1d6f691c6e	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Caldalkalibacillales	f__Caldalkalibacillaceae	g__Caldalkalibacillus_362013	s__Caldalkalibacillus	thermarum
8c1a04859274d7372b20aa7804ce80cc	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Caldalkalibacillales	f__Caldalkalibacillaceae	g__Caldalkalibacillus_362013	s__Caldalkalibacillus	thermarum
c6f25f9bec6659fa89d6c0371dcde193	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales				
884bd990b9492648cd75dccdd82ba923	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae_405341	g__Conexibacter	s__Conexibacter	woesei
58494133055f221a0a2864fd8e5fb924	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Christensenellales	f__CAG-138	g__SFEL01	s__	
fe28a8d9a697af60dfaa331bbc0b786e	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Caldalkalibacillales	f__Bacillaceae_362014	g__Caldalkalibacillus_362014	s__Caldalkalibacillus	uzonensis
2349394699a0f889159d278ea4777211	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae			
a49408402f40ebcfd8e822415ef27aff	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae			
324e16f72ba14d83b499212e64acc91d	d__Bacteria	p__Firmicutes_D	c__Bacilli					
d78ca16f4956348b02a708181c769456	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae			
485d012b75bae380181af1bf89f2940b	d__Bacteria	p__Firmicutes_D	c__Bacilli					
7453826193107c02b37b72301fef32e0	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Tissierellales	f__Tissierellaceae	g__CABMKH01	s__	
f26b2215706eeb6173a2abd40048914d	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Peptostreptococcales	f__Peptostreptococcaceae_256921	g__Paraclostridium		
11d1502fa82596dc087fc3a246897be5	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__GMQP-bins7	s__GMQP-bins7	sp004366385
85091b62bc4f5e8c6c32a69289dd69b2	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__	g__	s__	
67a448f9a9be607ca34d019d22b3daff	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Thermomicrobiales	f__	g__	s__	
edbf365a40ee59398e762a702f4d859d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Brevibacteriaceae	g__Brevibacterium		
9c378a6848a4083ce334da2c78795d50	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Brevibacteriaceae	g__Brevibacterium		
c0460699f60d3c624f09feaa62250da7	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Brevibacteriaceae	g__Brevibacterium		
c479c73a24784fe8a8cb26f9109c584c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592524	f__Burkholderiaceae_A_580492	g__Ralstonia	s__Ralstonia	pickettii_B
35b3efaf6746faa11d0ff34ee0892157	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Mycobacterium		
0f2770b3bffdcd9678566bd0da638a8b	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Mycobacterium		
e14da20cedcbfecb8fbdc975ad6f550b	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae	g__Aeromicrobium		
7da33862636ac93b28b87a8b99f0cf55	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae	g__Aeromicrobium		
708d5d8a490f6fb46ff3d5d9f0e3d427	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
fe44e68bb7582dc547d246bebb5a74f6	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales_650611	f__Pseudomonadaceae			
a6af7067c9699868caea095698c82be4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
820a24a063dda4a30bc3d73c1ad55592	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
3156beb00d85ee8b551e3446c5ef246e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
de3ca7bf50bfb906b70f78c83fddd0be	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
511b59366d02ad7e352deb63247f6dbb	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae			
9215f8ab88458fd7003883b516623ac4	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium_388775		
ec5407f1d3f2261fd6c722a1fda60ec8	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
f68377bd6b9db60d8d4bec99a92b9992	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
ffad792c02ef6bb61f49ef3cf54e5f70	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
c1fd5409cb4189c1319850997c6c0b59	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Nakamurellaceae	g__Nakamurella		
cc87d8bd277f71989a37cae5af317aa4	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Geodermatophilaceae	g__Modestobacter	s__	
a8d3bf0f4f6ff1bbb26ba755cd2b7f77	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Geodermatophilaceae			
77ff1b73493676e2cdb4db2ac876259a	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Curtobacterium		
296bc8401628d58c50210961adb1f900	d__Bacteria							
47d93d38758bd2602712811777813e0b	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522			
39325e0008d675c431bb50f7d3d7d68d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Rhodococcus_C_375578		
0981406565c62c92a40f1a0b78e176de	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
d2e66d4b971f6e325e6771c70c26e7e0	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
1093eaa2d15b200b81389b1057cf5541	d__Bacteria	p__Actinobacteriota	c__Actinomycetia					
22eb2b7a4fd89d17df5a18ecc239adfc	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Flaviflexus		
3c7bec07db0d2e9abd2d283355b64a88	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
e111f4c204631943cecef15c521e6e16	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
617ed6c8d7ef177095a19c89b9f7fdf5	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	coprophilus
6a986130e6d50c3f893ff26c37da5cf6	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
39141e2421a00006d494570bc7b4cab5	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Micrococcus		
93ce6ece46963cdbb05a2bb399a4f54b	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Micrococcus		
c450629b649e1f5897c528ae6faf051d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales				
ebaa9059c8a4ca0924917487f3ee0209	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus		
809f8512791830a1df511ac24910e131	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium	s__Corynebacterium	ciconiae
9689ee84c2c3e9a5fd45c272d1eea977	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
834e4ce923f56ccde9bf795d58e614fb	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Tomitella	s__Tomitella	biformata
b5a7b1a969e4d1a0c29307941f0ea59b	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
1303d1a32b060eabfc651c8256ff8310	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Rhodococcus_C_375578		
a177a83dd0112517b58438a417262c3e	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
a36092dbf064a796c6c9566b1e60b625	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Dermatophilaceae_390796	g__Ornithinimicrobium_390105		
19bd721a1baa6bac0697b489bd8b2f9a	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Dermatophilaceae_390796	g__Kytococcus	s__Kytococcus	sedentarius
0e4912cd7ab09c16658fddbc71a658ff	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae			
e39072ad42562ae54b07a4ac8fe9da44	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides_A_392796	s__Nocardioides_A_392796	glacieisoli
2bdbc9f944707baad831fef2d2e20904	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides_A_392796		
50b8fae72e419c0a2df318cef0505dd1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
67b4b38e2eaa3806be2dc91d3348d2eb	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Trueperaceae			
7d9bba7a1e1700c3899cd3348363f516	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus_A_343473		
f5778fcde5cec06d5c04c57476dfb515	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales				
85d712ac03307e4c366926a24a4a0d98	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus		
6763d77260227a351d6dc95ac0c35731	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Fructilactobacillus	s__Fructilactobacillus	vespulae
14f3b46f38f84ae438c49f8c944d2f3c	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Staphylococcales	f__Salinicoccaceae	g__Jeotgalicoccus_A_310962	s__Jeotgalicoccus_A_310962	meleagridis
99fec4e02632999ca33d65467d2b2750	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Convivina	s__Convivina	intestini
ab77d6f89fb7f41636adc231a66dd811	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Staphylococcales	f__Salinicoccaceae	g__Jeotgalicoccus_A_310962	s__Jeotgalicoccus_A_310962	meleagridis
3f0cc605cc8dbae0ac787baa30847042	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Saccharofermentanales	f__DTU023	g__DTU032	s__DTU032	sp002427475
8c848f17e209a8fa7b4f39f4cabe2272	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Staphylococcales	f__Salinicoccaceae	g__Jeotgalicoccus_A_310962	s__Jeotgalicoccus_A_310962	meleagridis
545a226ab24092d95fbeb466512ea716	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Staphylococcales	f__Salinicoccaceae	g__Jeotgalicoccus_A_310962	s__Jeotgalicoccus_A_310962	meleagridis
9e0e2d88b2bf942b08bd007d5f89bd50	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus		
35c98011593cc58cb96c420dc88cf0d9	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Nesterenkonia	s__Nesterenkonia	flava
068f4ade67aaa96c9d6dc03d4dd3fbbc	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Convivina	s__Convivina	intestini
2a229fff46d00255b58729c29426354a	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus	casei
53dc721b28cb07ad826e1102bf19556a	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Acetobacter		
c644927228999be83dc077dfa1cf2647	d__Bacteria	p__Firmicutes_D	c__Bacilli					
d94403c8ed55edc4074028b8eb6b9341	d__Bacteria	p__Firmicutes_D	c__Bacilli					
c9e303442b0ba21c6bf43d5a883fa0a5	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales				
9f90505c56cb328dbcce507980ffa475	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus	s__Apilactobacillus	timberlakei
50ca54547a1d70d72de1c95a21d93fa1	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus	s__Apilactobacillus	timberlakei
fa3f2ca3f2a7cdc302182321d40c1f67	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae			
8a0499a13ee9538fa6ddfe96026f822a	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae			
45ad6ac89be4c41482547c9945a28ab9	d__Bacteria							
ffcddd6729608c36d2f6f57509fd0c44	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae			
4d587c8098d923795cb06adbbb9c216b	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Nesterenkonia		
d9266b515e5781d5e79d5fbdd12b4c58	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Convivina	s__Convivina	intestini
9db730944a97eeb9f1a7246b3da1e25a	d__Bacteria	p__Firmicutes_D	c__Bacilli					
71be45b6752e464141d928150d36a2b2	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae	g__Ornithinibacillus_287146		
a2fd2925c24012c09fcf3174c22bd464	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales_A_737866	f__Pasteurellaceae			
e78a532b050dfc38153ca9441091e410	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Propionibacteriaceae	g__Cutibacterium		
40c9afe182dffb1b94ec86365b1eae4e	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Mycobacterium		
f22273ba06dddc9e968014b426f7bc41	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Sporosarcina		
bc9f4e4043e199fa83adf1f358e4b301	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_H	f__Bacillaceae_D_361234	g__Bacillus_M		
3accce2d27bdcc3ac1d51566695ecfca	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales				
caf882706620b0cd48d8a1845a2f1d1f	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Sporosarcina		
568aeee1e7016370c8244d1eed90605a	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_H				
2f72910a11fa30b2191fc0ed78c6abae	d__Bacteria	p__Firmicutes_D	c__Bacilli					
f5f240f91c54596e32e3578f635d5d8c	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_B_302584				
cf35dcadfd70275dbec45114da10f645	d__Bacteria	p__Firmicutes_D	c__Bacilli					
4708f7929246bd84e880a2688cc8d497	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616050	f__Wenzhouxiangellaceae	g__Wenzhouxiangella		
0dfcd8de9adb3d480c6bef64abd52c12	d__Bacteria	p__Firmicutes_D	c__Bacilli					
5e9779f26a7950643138e077effa5a3e	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Clostridiales	f__Clostridiaceae_222000	g__Clostridium_H	s__Clostridium_H	novyi
36d8e240a868025584be89cd4fd621b1	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus	s__Apilactobacillus	quenuiae
7eb379e6eb5ab086d1aefaf498e530b9	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae			
937b88e1311591c577f8ba37363e2135	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales				
521540b902bfb3d1aae07d09dc6166cd	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales				
167cca91c938bd21824e25ec78b501e6	d__Bacteria	p__Firmicutes_D	c__Bacilli					
942a6a504ff6127cde11b20b541fdd10	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Aerococcaceae			
81e0f96b521d5312ba424860972bd33a	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus		
d6b42384e0c560e4158692c949fc3b17	d__Bacteria	p__Firmicutes_D	c__Bacilli					
b90a275a711f0ec5104eedf0ff80b71c	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Clostridiales	f__Clostridiaceae_222000	g__Clostridium_P	s__Clostridium_P	perfringens
516326620edb22296c78129d8aa9c789	d__Bacteria							
3bf6048076a6e206a2d4c74fcdc9daeb	d__Bacteria	p__Firmicutes_E	c__Symbiobacteriia	o__Symbiobacteriales	f__Symbiobacteriaceae	g__Symbiobacterium		
6f25d7b79fb0f4f92df35afe35f479b8	d__Bacteria							
6f02da80916195806af7cfac60a63552	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Fructobacillus	s__Fructobacillus	durionis
bc11bf822fa335f0be21d10a92aafbc7	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Convivina	s__Convivina	intestini
84c7c4349ef7c66fb4b66876f8ac9758	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Convivina	s__Convivina	intestini
aaa589ce83fb1a5beb77afd3bc4e98e7	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Nesterenkonia		
82f118c196f9b1b99ebf070dbc888b69	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus	s__Apilactobacillus	quenuiae
c611e28e83d3b1832c887b0d71cfc649	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus		
e61dda362451b1e3977fed19a4920666	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiomicrospirales	f__Thiomicrospiraceae	g__Thiomicrospira		
8fa859f0b50644f20aed978554a374de	d__Bacteria	p__Myxococcota_A_473307	c__Bradymonadia	o__Bradymonadales	f__Bradymonadaceae	g__Persicimonas	s__Persicimonas	caeni
fc9d9a359d787ace9f48d0024ab04a24	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales				
c6ee8ba5e30e6795ec66d0241069419a	Unassigned							
dc97e247ae9eeecf6d95f6405b5b6a55	Unassigned							
ae621b46039a3fb436868fd4aa819de0	d__Bacteria							
74f05b9b2a0dcd1520806dd7bd28d9b9	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia_401430	o__Acidimicrobiales				
